device,VG,VD,ID,IG,IS,W,L,gm,absIg,absId,Ca,mobLin,SS,d2
bot1,-2.0,0.1,-4.0476e-12,5.7600000000000007e-11,1.327e-11,160,5,3.4107000000000006e-11,5.7600000000000007e-11,4.0476e-12,1.33e-07,8.013862781954884e-05,2.129814480983532,1.836249999999999e-10
bot1,-1.9,0.1,4.961e-12,-8.780000000000001e-12,-3.675e-11,160,5,5.481e-12,8.780000000000001e-12,4.961e-12,1.33e-07,1.2878289473684207e-05,-0.6858475714692603,-2.6128e-10
bot1,-1.8,0.1,-2.9514e-12,2.9300000000000002e-12,3.1900000000000003e-12,160,5,-1.8148999999999985e-11,2.9300000000000002e-12,2.9514e-12,1.33e-07,-4.264332706766912e-05,-2.856629590447681,1.4398499999999994e-10
bot1,-1.7,0.1,1.3312e-12,-5.910000000000001e-12,-3.15e-12,160,5,3.4278000000000006e-11,5.910000000000001e-12,1.3312e-12,1.33e-07,8.05404135338346e-05,0.607519920872628,-6.400000000000013e-11
bot1,-1.6,0.1,3.9042e-12,-5.259e-11,-1.119e-11,160,5,-3.0949000000000005e-11,5.259e-11,3.9042e-12,1.33e-07,-7.271851503759398e-05,2.811339184432882,-3.0853000000000007e-10
bot1,-1.5,0.1,-4.8586e-12,1.9550000000000003e-11,3.652e-11,160,5,-2.7428000000000005e-11,1.9550000000000003e-11,4.8586e-12,1.33e-07,-6.44454887218045e-05,-1.9624516132800809,3.355600000000001e-10
bot1,-1.4,0.1,-1.5814e-12,2.8100000000000003e-12,-9.200000000000001e-13,160,5,3.6163e-11,2.8100000000000003e-12,1.5814e-12,1.33e-07,8.496945488721801e-05,-1.5551521560732613,2.7915999999999994e-10
bot1,-1.3,0.1,2.374e-12,-1.777e-11,-4.47e-12,160,5,2.8403999999999973e-11,1.777e-11,2.374e-12,1.33e-07,6.67387218045112e-05,2.068392811586877,-3.6518999999999965e-10
bot1,-1.2,0.1,4.0994e-12,-6.157e-11,-1.648e-11,160,5,-3.687500000000001e-11,6.157e-11,4.0994e-12,1.33e-07,-8.66423872180451e-05,1.6178806996454758,-1.8984999999999992e-10
bot1,-1.1,0.1,-5.001e-12,1.37e-12,3.504e-11,160,5,-9.566e-12,1.37e-12,5.001e-12,1.33e-07,-2.2476503759398497e-05,-1.3651520340619074,2.6342000000000006e-10
bot1,-1.0,0.1,2.1862e-12,-2.13e-12,-9.700000000000001e-13,160,5,1.5808999999999996e-11,2.13e-12,2.1862e-12,1.33e-07,3.714520676691728e-05,-2.172139481432226,-1.0839999999999996e-10
bot1,-0.9,0.1,-1.8392e-12,1.059e-11,3.730000000000001e-12,160,5,-3.1246000000000006e-11,1.059e-11,1.8392e-12,1.33e-07,-7.341635338345866e-05,1.3457846617996696,1.0167500000000008e-10
bot1,-0.8,0.1,-4.063e-12,5.88e-11,1.395e-11,160,5,3.6144000000000006e-11,5.88e-11,4.063e-12,1.33e-07,8.492481203007518e-05,2.334637880416999,3.2234000000000005e-10
bot1,-0.7,0.1,5.3896e-12,-5.23e-12,-3.672e-11,160,5,3.322199999999999e-11,5.23e-12,5.3896e-12,1.33e-07,7.805921052631575e-05,-0.9849575830373332,9.162099999999992e-10
bot1,-0.6,0.1,2.5814e-12,2.1700000000000002e-12,-3.66e-12,160,5,2.1938599999999987e-10,2.1700000000000002e-12,2.5814e-12,1.33e-07,0.0005154746240601,4.804989101750604,1.2373855e-08
bot1,-0.5,0.1,4.92668e-11,3.362e-11,-4.4630000000000005e-11,160,5,2.5079930000000003e-09,3.362e-11,4.92668e-11,1.33e-07,0.0058928406954887,11.453651541039644,9.01964e-08
bot1,-0.4,0.1,5.0418e-10,1.261e-11,-4.7587e-10,160,5,1.8258666e-08,1.261e-11,5.0418e-10,1.33e-07,0.0429010009398496,9.37882365200184,4.37015535e-07
bot1,-0.3,0.1,3.701e-09,2.89e-11,-3.6163e-09,160,5,8.99111e-08,2.89e-11,3.701e-09,1.33e-07,0.2112572838345864,7.821333659672223,1.14300167e-06
bot1,-0.2,0.1,1.84864e-08,-1.5940000000000002e-11,-1.8371e-08,160,5,2.46859e-07,1.5940000000000002e-11,1.84864e-08,1.33e-07,0.5800258458646615,5.782764577630047,1.6236645000000002e-06
bot1,-0.1,0.1,5.30728e-08,4.26e-12,-5.29218e-08,160,5,4.14644e-07,4.26e-12,5.30728e-08,1.33e-07,0.9742575187969922,3.6962535279977566,1.4458849999999998e-06
bot1,0.0,0.1,1.014152e-07,-1.65e-12,-1.0128e-07,160,5,5.36036e-07,1.65e-12,1.014152e-07,1.33e-07,1.2594830827067665,2.400036665697707,1.2398999999999996e-06
bot1,0.1,0.1,1.6028e-07,-3.9970000000000005e-11,-1.6051999999999998e-07,160,5,6.62624e-07,3.9970000000000005e-11,1.6028e-07,1.33e-07,1.5569172932330824,1.815007170553797,1.4608200000000004e-06
bot1,0.2,0.1,2.3394e-07,3.05e-12,-2.3402e-07,160,5,8.282000000000001e-07,3.05e-12,2.3394e-07,1.33e-07,1.9459586466165413,1.5411583894771357,1.897879999999999e-06
bot1,0.3,0.1,3.2592e-07,2.18e-12,-3.2582e-07,160,5,1.0421999999999995e-06,2.18e-12,3.2592e-07,1.33e-07,2.4487781954887207,1.3834549935755636,2.3824999999999992e-06
bot1,0.4,0.1,4.4238e-07,-3.627e-11,-4.421e-07,160,5,1.3047e-06,3.627e-11,4.4238e-07,1.33e-07,3.065554511278195,1.2771174881689396,2.846500000000001e-06
bot1,0.5,0.1,5.8686e-07,-1.21e-12,-5.8676e-07,160,5,1.6115000000000002e-06,1.21e-12,5.8686e-07,1.33e-07,3.78641917293233,1.1884212359760495,3.230499999999999e-06
bot1,0.6,0.1,7.646799999999999e-07,6.133000000000001e-11,-7.6436e-07,160,5,1.9508e-06,6.133000000000001e-11,7.646799999999999e-07,1.33e-07,4.583646616541352,1.1068447235300245,3.427999999999997e-06
bot1,0.7,0.1,9.7702e-07,1.6300000000000001e-12,-9.7712e-07,160,5,2.2971e-06,1.6300000000000001e-12,9.7702e-07,1.33e-07,5.397321428571427,1.0216858322678886,3.3855000000000085e-06
bot1,0.8,0.1,1.2241e-06,3.903e-11,-1.2226000000000002e-06,160,5,2.6279000000000016e-06,3.903e-11,1.2241e-06,1.33e-07,6.174577067669176,0.934699652539286,3.149500000000008e-06
bot1,0.9,0.1,1.5026000000000002e-06,4.22e-12,-1.5029000000000005e-06,160,5,2.9270000000000014e-06,4.22e-12,1.5026000000000002e-06,1.33e-07,6.877349624060153,0.8487084475434427,2.655499999999989e-06
bot1,1.0,0.1,1.8095e-06,2.1770000000000003e-11,-1.8089e-06,160,5,3.159e-06,2.1770000000000003e-11,1.8095e-06,1.33e-07,7.4224624060150335,0.76216213866358,1.9050000000000008e-06
bot1,1.1,0.1,2.1344000000000003e-06,6.1e-13,-2.1346000000000003e-06,160,5,3.3080000000000016e-06,6.1e-13,2.1344000000000003e-06,1.33e-07,7.772556390977447,0.6766586662956398,1.202500000000009e-06
